text,headline,n_sents,n_words,avg_words_sents,word_size,unique_words,ttr,mltd,n_words_h,word_size_h,unique_words_h,ttr_h,mltd_h,n_quotes,quotes_ratio,propn_ratio,noun_ratio,adp_ratio,det_ratio,punct_ratio,pron_ratio,verb_ratio,adv_ratio,sym_ratio,label
"carmen aristegui sustituirá a javier alatorre en hechos para competir contra denise maerker
méxico.- el dueño de tv azteca, ricardo salinas pliego, citó a los medios a una conferencia de prensa para informar que javier alatorre dejará de ser el conductor de ""hechos"" (el noticiero estelar de la televisora) y su lugar será ocupado por la reconocida periodista carmen aristegui, quien aceptó sustituir a javier luego de llegar a un acuerdo en el que le permitirían ""presentar la información lo más trasparente posible y sin censura"".
ricardo confesó que tomó la decisión de correr a alatorre y contratar a aristegui al enterarse que la periodista denise maerker sustituirá a joaquín lópez dóriga:
""hechos se caracteriza por ser uno de los mejores noticieros del país pero ya son varias décadas la que javier ha estado al frente.
los tiempos han cambiado y las nuevas tecnologías nos están destrozando (a las televisoras), el público necesita ver un nuevo concepto en noticieros por televisión para que la gente se interese por volver a informarse por dicho medio, aristegui es la reina de las noticias en internet, si el público la quiere ver a ella eso es lo que les vamos a dar.
no voy a negar que mi intención es ganarle en rating a televisa, pero mi principal propósito es que la gente reciba noticias objetivas, transparentes y veraces. carmen no tendrá limitaciones para presentar lo que desee, esa fue la condición que nos puso y fue el acuerdo al que llegamos. ella hablará y dirá lo que quiera, y mostrará las investigaciones que realice sin censura"", señaló.
salinas mencionó que así como televisa tendrá su primera conductora en un horario estelar, ellos decidieron hacer lo mismo para mostrar que tienen igualdad de apertura:
""tv azteca es una televisora que promueve la igualdad y es momento de que nosotros también tengamos a nuestra primera conductora en un horario estelar.
salinas pliego señaló que javier se despedirá en un mes del noticiero estelar, pero conducirá un programa los fines de semana:
""javier está feliz con la decisión de jubilarlo, lleva muchos años trabajando y ahora solo quiere disfrutar su dinero. además no es un adiós porque seguirá en la empresa, solo que ahora en un noticiero menor que solo saldrá los fines de semana"", puntualizó.",carmen aristegui sustituirá a javier alatorre en hechos para competir contra denise maerker,10,431,43.1,4.412993039443156,30.162412993039446,46.8677494199536,84.17652582159624,13,6.076923076923077,100.0,100.0,0.0,9,2.088167053364269,7.888631090487238,15.54524361948956,13.45707656612529,10.904872389791183,9.51276102088167,5.104408352668213,15.54524361948956,3.0162412993039442,0.0,0
"melania trump se pondrá una chaqueta de disculpa en su próxima comparecencia
probablemente opte por un bikini con emoticonos tristes
la semana pasada, la primera dama de estados unidos levantó una gran polémica al lucir una chaqueta de zara con la frase ""realmente no me importa, ¿y a ti?"" en su visita a la frontera de méxico. así que hoy, el gabinete de comunicación de la casa blanca ha anunciado que melania trump se pondrá una chaqueta de disculpa en su próxima comparecencia.
""las chaquetas de zara serán el medio de comunicación del futuro"", señala brian estrada, experto en nuevas tecnologías. ""las mujeres que se dedican a la política o al mundo empresarial tienen que transmitir sus ideas a través de la ropa, que es aquello en lo que los medios se fijan, y en esto la casa blanca está siendo pionera"", argumenta.
la administración trump baraja optar por un bikini con emoticonos tristes para que melania trump transmita su arrepentimiento por la torpeza que cometió. ""en su toalla de playa se estampará la frase 'i'm so sorry you guys', combinando la disculpa con un look veraniego"", adelantan sus asesores.
melania trump lleva años luciendo frases en su ropa pero no fue hasta hace unos días que acaparó la atención mundial. sus camisetas con frases como ""help me please"" o ""sos"" llevaban tiempo pasando completamente desapercibidas. solo su sudadera de ""call *number* my husband is crazy"" llamó la atención por lo mal que combinaba con unas zapatillas converse fluorescentes.",melania trump se pondrá una chaqueta de disculpa en su próxima comparecencia,9,293,32.55555555555556,4.249146757679181,38.225255972696246,53.242320819112635,90.03645833333334,12,5.416666666666667,100.0,100.0,0.0,14,4.778156996587031,9.556313993174061,18.088737201365188,13.310580204778159,12.969283276450511,12.969283276450511,4.09556313993174,7.508532423208192,2.7303754266211606,1.023890784982935,0
"un niño de ocho años y su padre fueron golpeados por pedirle una silla de ruedas a un candidato
juventinо zúñiga galindо y su hijо de tan sоlо оchо añоs de edad fuerоn gоlрeadоs роr cuatrо sujetоs luegо de рedir una silla de ruedas рara su madre discaрacitada a cambiо de aроyar la candidatura del рanista nоé garridо hernández que busca ser alcalde de chicоncuautla роr segunda оcasión.
el cоbarde hechо tuvо lugar en tlaltenangо a las *number*:*number* hоras del рasadо *number* de mayо, de acuerdо cоn la declaración vertida роr juventinо en la denuncia que рresentó ante el agente del ministeriо públicо de huauchinangо luegо de que él y su hijо fueran agredidоs роr cuatrо simрatizantes del candidatо del pan a la рresidencia municiрal.
la gоlрiza роr mоtivоs роlíticоs que le рrорinarоn wences lucas sоlares, antоniо lucas gutiérrez, su sоbrinо fernandо franciscо gutiérrez y benitо mоrenо, dijо, fue рresenciada роr el alcalde auxiliar de la cоmunidad, martín sоlares téllez, quien se encоntraba рresente y nо hizо nada роr imрedir la acción
""iba рasandо y me hablarоn. me invitarоn a aроyar la candidatura de nоé garridо. ¿pоr qué nо te incluyes cоn nоsоtrоs?, me dijerоn. yо les resроndía que estaba bien, рerо que necesitaba un aроyо роrque tenía un enfermо en mi casa. les dije que me dieran una silla de ruedas рara mi mamá. si ustedes me aроyan yо también lоs aроyaré, les dije. pоr esо se mоlestarоn y me emрezarоn a рatear entre lоs cuatrо"", exрlicó juventinо
mоmentоs antes del ataque, añadió, intervinо el рresidente auxiliar martín sоlares, él le dijо que tenía también un enfermо en su casa y nо estaba рidiendо ninguna ayuda.
en mediо de la trifulca, detalló, su hijо luis armandо de оchо añоs se acercó рara auxiliarlо, рerо también lо gоlрearоn en la cabeza.
""el niñо cuandо viо que me estaban gоlрeandо trató de defenderme y le dierоn unоs gоlрes. dice que le duele la cabeza роrque unо de lоs que me estaban рegandо también le рegó en la frente y fue lо que lо lastimó"", añadió.",un niño de ocho años y su padre fueron golpeados por pedirle una silla de ruedas a un candidato,12,391,32.583333333333336,4.260869565217392,34.78260869565217,50.38363171355499,92.81054202892703,19,4.052631578947368,78.94736842105263,89.47368421052632,50.54000000000001,4,1.0230179028132993,29.411764705882355,9.718670076726342,11.253196930946292,9.207161125319693,9.462915601023019,6.905370843989769,7.672634271099745,2.0460358056265986,0.2557544757033248,0
"reproducir reggaetón puede causar daños irreparables a los iphones
el reproducir reggaetón en los iphones y otros dispositivos apple, puede llegar a dañar seriamente los equipos, a tal grado que el daño podría ser completamente irreparable, según dio a conocer uno de los técnicos de esta empresa.
nicholas appleseed, quien realizó el descubrimiento, nos concedió amablemente una entrevista telefónica, donde nos habló de este fenómeno.
""parece ser que con sólo reproducir una canción, el dispositivo puede tener problemas menores como pérdida de velocidad, desconexiones o un desgaste más rápido de la batería. sin embargo, el uso frecuente puede ocasionar que el display se estrelle de manera espontánea, se quemen los circuitos, o incluso que el aparato explote"".
de acuerdo al experto, se hicieron una serie de pruebas para eliminar cualquier posibilidad de error, pero aseguró que ""no cabe duda que es este tipo de música… por llamarla de alguna forma, la que origina todos los desperfectos"".
de acuerdo a las mismas investigaciones, otras melodías como la música de banda, el narcocorrido y el pasito duranguense pueden provocar efectos similares, pero no tan extremos como los del reggaetón.
a diferencia de otros problemas que se han presentado, apple no está trabajando para resolver éste, sino que exhorta a los usuarios a no utilizar ese tipo de música, ""no sólo por el bien de sus equipos, sino de ustedes mismos"", remató el experto.",reproducir reggaetón puede causar daños irreparables a los iphones,7,273,39.0,4.472527472527473,41.02564102564102,54.21245421245421,68.25,9,6.444444444444445,100.0,100.0,0.0,6,2.197802197802198,1.465201465201465,19.78021978021978,12.454212454212454,14.652014652014653,13.186813186813188,4.395604395604396,11.72161172161172,4.395604395604396,0.0,0
"fernando colunga reaparece tras un largo periodo de tiempo ausente, ¿dónde está y cómo luce?
con más de veinte melodramas a sus espaldas, entre ellas éxitos internacionales como la usurpadora (*number*), amor real (*number*) y más recientemente porque el amor manda (*number*); fernando colunga es uno de los galanes de telenovela más exitosos, pero también de los más reservados en todo lo que se refiere a su vida privada. cada vez que termina de grabar un proyecto, el actor mexicano se aleja completamente de los reflectores hasta el punto de que todos, fans y medios de comunicación, le perdemos completamente la pista.
así ha sucedido desde que concluyó en marzo del año pasado las grabaciones del melodrama pasión y poder, su último proyecto hasta la fecha con televisa. durante todo este tiempo que no ha estado en telenovela, han sido contadísimas las ocasiones en las que colunga se ha dejado ver públicamente ya que no es habitual que acuda a un evento o a una alfombra roja.
¿dónde está el inolvidable galán de soy tu dueña y, sobre todo, cómo luce en la actualidad a sus *number* años?, se preguntan muchas personas con frecuencia a través de las redes sociales.
hoy, gracias a una foto que compartió recientemente el actor y director colombiano miguel varoni en instagram, por fin podemos ponerle respuesta a una de esas cuestiones.
el esposo de catherine siachoque, que dirige la cuarta temporada de la superserie señora acero (telemundo), se reencontró el pasado domingo en estados unidos con el galán mexicano y compartió una foto de la velada con sus más de *number* millón de seguidores.
la instantánea muestra el estupendo estado físico que aún conserva el inolvidable protagonista del exitoso melodrama mañana es para siempre a sus *number* años de edad.
""¡qué bueno ver a fernando… se le extraña en la televisión!"", o ""¡qué bueno ver a mi fer tan bello como siempre, lo extraño en las novelas"", fueron algunos de los cientos de comentarios que inundaron la publicación.
y tú, ¿también extrañas a fernando colunga en las telenovelas?","fernando colunga reaparece tras un largo periodo de tiempo ausente, ¿dónde está y cómo luce?",11,416,37.81818181818182,4.132211538461538,32.93269230769231,48.31730769230769,74.36399560922064,18,4.333333333333333,100.0,100.0,0.0,4,0.9615384615384616,5.528846153846153,15.144230769230768,14.182692307692307,12.5,13.221153846153847,5.048076923076923,6.971153846153847,5.288461538461538,0.7211538461538461,1
"el consentimiento sexual deberá de ser por escrito
en un intento por eliminar la violencia sexual dentro de las parejas, la cámara de diputados una nueva ley que dispone que cualquier forma de relación sexual, incluyendo besos de lengua o fajes amistosos, requerirán de un acuerdo por escrito, firmado por ambas partes, que especifique que hay un consentimiento mutuo y libre por parte de los involucrados, de forma que no existan dudas al respecto.
el documento deberá incluir el nombre, edad, teléfono y dirección de cada uno de los participantes, así como su número de credencial del ine, para acreditar la mayoría de edad. se necesitarán siete copias firmadas por los interesados y de dos testigos que acrediten que no hay coerción de por medio.
el usuario tendrá un plazo de una hora tras del acto para entregar el documento físico, pues de otra forma quedará invalidado. en caso de tríos, orgías o similares, se tendrá que generar una copia por cada uno de los implicados.
esta ley aplicará tanto para parejas casuales como matrimonios u otras relaciones ya establecidas, a las que se les recomienda tener un archivo para llevar un seguimiento de su vida sexual, de modo que se le tenga a la mano en caso de duda.
los diputados coinciden en que, de esa forma, se evitarán malos entendidos y la sociedad avanzará a una situación de entendimiento y felicidad.",el consentimiento sexual deberá de ser por escrito,7,262,37.42857142857143,4.33587786259542,37.786259541984734,51.908396946564885,68.21390816296497,8,5.375,100.0,100.0,0.0,0,0.0,0.7633587786259541,19.84732824427481,17.557251908396946,13.740458015267176,9.16030534351145,3.435114503816794,9.541984732824428,2.2900763358778624,0.0,0
"césar millán y su historia sobre cómo llegó a eeuu
el encantador de perros cuenta como con solo *number* dólares fue capaz de cruzar la frontera y cumplir sus sueños
césar millán, conocido como «el encantador de perros» plantaba cara a donald trump hace una semanas al sugerirle que se comprase un perro, pero ahora ha decidido dar un paso más. el presentador se ha sentado en el programa de jada pinkett smith, «red table talk», para hablar sobre la historia que le llevó a estados unidos.
el presentador es de origen mexicano y se arriesgó a cruzar la frontera sin dinero, sin saber inglés, sin amigos y como inmigrante ilegal. «morir es más probable que conseguir saltar», comentaba millán, quien con *number* años decidió irse el día de antes de navidad a américa, a cumplir sus sueños. su padre le dio *number* dólares que tenía ahorrados, un dinero que sabiamente supo ahorrar.
en esa época paso hambre, por lo que en más de una ocasión se dejó atrapar por la policía fronteriza, era su forma de asegurarse que comería algo. «los americanos te alimentan. cuando te atrapan, te alimentan. la policía mexicana no te alimenta. muchas veces no comía, porque quería ahorrar mis *number* dólares».
cuando logró cruzar la frontera conoció a la mujer de will smith, quien le ayudó pagándole las clases de inglés. su amistad comenzó hace más de *number* años y aún perdura. la vida de césar millán no ha sido un camino de rosas en ningún momento, el presentador se intentó suicidar tras pasar una fuerte depresión cuando su mujer, tras *number* años juntos le abandonó y su perro falleció.
por este motivo, millán se ve especialmente afectado con la polémica situación que hay entorno a la frontera de méxico. el presentador intenta recordar a su público que los animales humanizan a las personas, por lo que desde que se dio cuenta quiso trabajar con perros hasta convertirse en quien es ahora.",césar millán y su historia sobre cómo llegó a eeuu,16,387,24.1875,4.062015503875969,31.007751937984494,46.770025839793284,87.75235109717869,10,4.1,100.0,100.0,0.0,8,2.0671834625323,5.943152454780361,16.5374677002584,12.661498708010335,11.11111111111111,12.661498708010335,5.684754521963824,12.4031007751938,3.359173126614987,1.03359173126615,1
"denise maerker se estrena como titular del noticiario estelar de televisa
la periodista arrancó las transmisiones de '*number* en punto', el nuevo espacio titular de noticieros televisa. comparte esta noticia
maerker es la primera mujer en encabezar el noticiero estelar de la televisora.
la periodista mexicana denise maerker se estrenó como conductora del noticiero estelar de televisa con un reporte sobre el inicio del ciclo escolar *number*-*number* en el país, al comenzar el ""relanzamiento"" de los espacios informativos anunciado por la televisora.
maerker citó un reporte de la secretaría de educación pública según el cual este lunes asistieron a clases unos *number* millones de estudiantes de educación básica y *number* millones de maestros en *number* mil planteles del país, pese al paro que mantiene desde mayo la disidente coordinadora nacional de trabajadores de la educación (cnte).
la conductora, quien sucede al frente del noticiero estelar de la televisora a joaquín lópez-dóriga, nació en la ciudad de méxico en *number*. estudió la licenciatura en ciencias económicas y sociales en la universidad católica de lovaina, bélgica.
además, es maestra en ciencias políticas y doctora en estudios profesionales del sistema político comparado por la universidad de la sorbona, en parís.
te puede interesar: mujeres destacan en cambios de televisa
se desempeñó como profesora e investigadora en el centro de investigación y docencia económicas (cide) de *number* a *number* y como directora de comunicación y desarrollo de la misma institución de *number* a *number*.
ha sido conductora en diferentes programas como entreversiones, cni noticias, séptimo día y en el límite, todos dentro del hoy extinto canal *number*. trabajó durante *number* programas en la serie mujeres y poder que transmitió el canal *number*.
asimismo, conduce el noticiero atando cabos en radio fórmula.
desde septiembre de *number* condujo el programa de análisis e investigación periodística punto de partida, de televisa.
el pasado *number* de mayo, el grupo de medios de comunicación televisa anunció el ""relanzamiento"" de sus noticieros con el objetivo de ""ofrecer al público propuestas innovadoras en la programación cotidiana"".
la empresa señaló entonces que maerker conducirá el noticiero en el horario nocturno estelar del canal *number* ""con una propuesta orientada a dar mayor profundidad a la noticia, incorporando los reportajes de investigación, agudos y críticos que desde *number* han distinguido a punto de partida"".
maerker es la primera mujer en encabezar el noticiero estelar de la televisora, que fue conducido durante *number* años por dos hombres, jacobo zabludovsky y joaquín lópez-dóriga, este último en los últimos *number* años.",denise maerker se estrena como titular del noticiario estelar de televisa,17,515,30.294117647058822,4.551456310679612,28.54368932038835,40.58252427184466,47.534156942410355,11,5.7272727272727275,100.0,100.0,0.0,8,1.5533980582524272,7.961165048543689,19.80582524271845,17.0873786407767,10.485436893203884,13.203883495145632,1.3592233009708738,6.019417475728155,0.9708737864077669,3.300970873786408,1
"amlo heredó finca millonaria; rancho en palenque, chiapas
andrés manuel lópez obrador, dirigente del partido movimiento regeneración nacional (morena), heredó a sus hijos una finca de *number* millones de pesos antes de emitir su declaración 3de3 (fiscal, patrimonial y de interés), hace poco más de un mes.
la propiedad llamada la chingada, de *number* mil *number* metros cuadrados, está en palenque, chiapas. el excandidato presidencial reconoció que ese rancho lo heredó de sus padres en el año *number*, hecho que no se reflejó en sus declaraciones patrimoniales de entre *number* y *number*, cuando fue jefe de gobierno del distrito federal, según documentos del prd.
excélsior tiene copia de la escritura *number* del *number* de diciembre de *number* firmada por el notario público número uno de emiliano zapata, tabasco, luis mayo castro, en la que se acredita la propiedad a nombre de andrés manuel lópez obrador, pero fue el *number* de febrero de *number* cuando se conoció públicamente que él era el dueño de ese lugar.
en razón del mercado inmobiliario de palenque, el metro cuadrado en la zona de la propiedad de lópez obrador se comercializa en mil *number* pesos, lo que equivale a *number* millones *number* mil *number* pesos el valor actual de la finca.
el rancho que lópez obrador heredó está en la entrada de palenque, llegando desde tabasco, en el tramo carretero pakal-na- palenque y ha sido utilizado como casa de descanso y set para sus spots políticos.
mayor herencia de finca, para amlo
los *number* mil metros cuadrados de la chingada fueron una donación de sus padres, de un predio que tiene *number* mil metros cuadrados.
la chingada, una de las propiedades que andrés manuel lópez obrador anunció haber donado a sus hijos antes de presentar su declaración 3de3 (fiscal, patrimonial y de interés) hace un mes, tiene un valor comercial de *number* millones de pesos, según el mercado inmobiliario de palenque, chiapas, donde está el rancho.
el líder nacional del movimiento regeneración nacional (morena) reconoció que ese rancho fue la herencia que sus padres –que murieron en el *number*– le dejaron. no obstante, la propiedad no apareció en su declaración patrimonial cuando era jefe de gobierno del distrito federal (*number*-*number*), según documentos del prd.
el terreno de *number* mil *number* metros cuadrados fue registrado el *number* de diciembre de *number*, bajo la escritura pública *number* y firmada por el notario número uno de emiliano zapata, tabasco, luis mayo castro; y según esta escritura, de la que excélsior tiene copia, el ""valor avalúo"" del predio era de un millón *number* mil *number* pesos y *number* centavos. el *number* de febrero de *number* fue cuando se conoció públicamente que lópez obrador era propietario de la chingada.
pedro arturo lópez obrador, hermano de andrés manuel, cuatro años menor, fue el albacea de la herencia de sus padres, que consistía, entre otras cosas, en un predio de aproximadamente siete hectáreas, que fue dividido en seis partes.
en la escritura *number* consta que la hija de pedro arturo, erandi isabel lópez herrería, entonces de *number* años, era la propietaria de un predio de *number* mil *number* metros cuadrados conocido como monterrey, de donde se desprendieron los *number* mil *number* metros cuadrados que heredó andrés manuel lópez obrador.
renuncia
en el mismo documento se advierte que pedro arturo lópez obrador ""renuncia parcialmente a los derechos de uso y usufructo vitalicio, respecto de la fracción que se hace referencia en el antecedente primero, y manifiesta que la naturaleza de esta operación es originalmente una donación que su padre en vida le confió, para que a su vez la donara a sus hermanos, en particular en esta escritura al señor licenciado andrés manuel lópez obrador"".
el acuerdo de los hermanos lópez obrador fue que por ser el mayor, andrés manuel se quedara con la casa de *number* metros de construcción donde vivieron sus padres, incluyendo el casco del rancho y la parte más extensa del predio, quedando a nombre del entonces jefe de gobierno del df.
arturo y candelaria, la menor de los lópez obrador, vendieron su herencia hace unos diez años. en cambio josé ramiro, que fue presidente municipal de macuspana, tabasco, pío, martín jesús y andrés manuel conservan la propiedad, que sus padres obtuvieron tras el ahorro de años gracias a un restaurante de su propiedad en palenque, según testimonios de familiares del líder de morena consultados por excélsior.
con los años, los lópez obrador construyeron entradas independientes a sus respectivas propiedades, mientras que andrés manuel se quedó con la entrada original del predio, que actualmente luce un zaguán pintado de negro, con pared blanca y un pequeño techo de dos aguas impermeabilizado en color terracota.
los otros bienes inmuebles de los que andrés manuel lópez obrador era propietario y que afirmó también haber donado a sus cuatro hijos son una casa en villahermosa, tabasco, dos casas en el municipio de teapa, en la misma entidad, un predio rústico ahí mismo y un departamento en la ciudad de méxico.
todas estas propiedades, sin precios actualizados, suman, según las declaraciones patrimoniales que lópez obrador presentó entre *number* y *number*, cuando fue jefe de gobierno del distrito federal, *number* millones *number* mil pesos.
según esas declaraciones, que están disponibles en el sitio de internet del prd (*url* son la casa de villahermosa que fue adquirida en *number* al contado con valor de *number* mil pesos; una de las casas de teapa, tabasco, data de *number* con pago al contado, por *number* mil pesos; la otra en ese mismo municipio fue adquirida en *number* a través de una donación o herencia y su valor estimado entonces era de *number* mil pesos; el predio rústico también está en el rubro de donación en el *number* y su valor es de *number* mil pesos; mientras que el departamento en la ciudad de méxico, dice la declaración patrimonial de lópez obrador, lo compró al contado en *number* a un precio de un millón *number* mil pesos y compartía la propiedad con rocío beltrán, quien murió el *number* de enero de *number*.
en la declaración patrimonial de *number*, lópez obrador informó que vendió en *number* mil pesos un departamento que compró en *number* a crédito por *number* mil pesos, es decir, en *number* años obtuvo una ganancia de *number* mil pesos.
en *number* fue que se conoció públicamente que lópez obrador era propietario del rancho la chingada. se supo gracias a una conversación privada que el entonces candidato del prd a la presidencia de méxico tuvo con un grupo de empresarios de la construcción y que fue divulgado por milenio, el *number* de febrero de *number*.
""tengo menos vigor, eso sí. porque ya estoy muy cansado. ¿te acuerdas en tu casa que te dije que si la elección era limpia y libre, si perdía, me iba yo a ir a la chingada? ¿te acuerdas? y ahora sí. es que yo tengo una quinta que me dejaron mis padres"", dijo lópez obrador hace más de cuatro años.
sin embargo, y de acuerdo a las declaraciones patrimoniales de lópez obrador entre *number* a *number*, el entonces jefe de gobierno no hizo pública la herencia que le dejaron sus padres. el de *number* mayo de *number* murió la señora manuela obrador gonzález y el *number* de diciembre de ese mismo año murió el señor andrés lópez ramón, padres del actual líder de morena.
lópez obrador dijo que la chingada tiene una extensión de *number* mil metros cuadrados. datos que concuerdan con los que tiene la dirección del registro público de la propiedad y del comercio del estado de chiapas.
un predio de *number* mil metros cuadrados, ubicado en la bifurcación de la carretera palenque-ruinas y ocosingo- palenque (*number*) que se convierte en la pakal-na- palenque, a kilómetro y medio de donde está la chingada, tiene un precio de venta de *number* millones *number* mil dólares; la oferta de este terreno la hace la empresa habitar *number*, a razón de *number* dólares el metro cuadrado, según el portal vianuncios, en el link *url*-terrenos/palenque/terreno-en-palen....
en razón del mercado inmobiliario de palenque, el metro cuadrado en la zona de la propiedad de lópez obrador se comercializa en mil *number* pesos, lo que equivale a *number* millones *number* mil *number* pesos. simulación
el *number* de julio pasado, en una entrevista con ciro gómez leyva, lópez obrador dijo que en *number* días presentaría su 3de3, aunque la había desdeñado; a finales de abril, en oaxaca dijo que el sistema nacional anticorrupción y la ley 3de3 eran pura simulación y demagogia.
""realmente no tengo bienes materiales; ya lo que tenía lo cedí, lo entregué a mis hijos. a mis hijos mayores desde que falleció rocío (beltrán medina, quien fue su esposa), se les entregó lo que les correspondía. a jesús ernesto (el menor de sus cuatro hijos), le entregué la casa que me heredaron mis padres en palenque, es una quinta de alrededor de *number* mil metros cuadrados, una hectárea, y se dividió entre los tres hermanos grandes.
 a jesús le tocó la casa que era de mi papá y mi mamá"", dijo lópez obrador en el video que subió la noche del *number* de agosto a sus cuentas de redes sociales, con motivo de la presentación de su 3de3.
el rancho que lópez obrador heredó de sus padres está prácticamente a la entrada de palenque llegando desde tabasco, en el tramo carretero pakal-na-palenque, enfrente de la unión ganadera regional de catazajá y tiene como vecinos a los ciudad real de palenque, quinta exxpres y confort inn palenque, que anteriormente era el maya tucán y a *number* kilómetros del aeropuerto internacional de palenque .
la chingada ha sido utilizada por lópez obrador como casa de descanso y como set para filmar algunos de sus promocionales políticos.
la entrada a la propiedad es sencilla, pero pasando la puerta se amplía el terreno donde está la casa de concreto de techo verde, una laguna y un camino lleno de palmeras de coco, según fotografías que se han publicado en distintos medios, a partir de que el mismo lópez obrador dijo ser propietario de ese rancho, que el ex candidato bautizó con ese nombre. ""esto es mío y se va a llamar la chingada"", resolvió andrés manuel lópez obrador sobre su propiedad.
antecedente
el líder de morena, andrés manuel lópez obrador, presentó el miércoles *number* de agosto su declaración 3de3, en la cual indicó ganar *number* mil pesos al año y no tener inmuebles o vehículos.
el excandidato presidencial fue criticado por ser el único líder partidista que no había presentado dicha declaración, pese a haberse comprometido a hacerlo.
en un video difundido en las redes sociales, lópez obrador explicó que cedió la mayoría de sus bienes a sus hijos, y afirmó que su cónyuge tiene un ingreso anual de *number* mil pesos.","amlo heredó finca millonaria; rancho en palenque, chiapas",52,2225,42.78846153846154,4.06561797752809,14.157303370786517,23.640449438202246,42.44822249951067,10,5.0,100.0,100.0,0.0,10,0.44943820224719105,10.47191011235955,15.415730337078651,14.202247191011235,10.831460674157304,14.247191011235955,2.8314606741573036,6.831460674157304,1.752808988764045,3.460674157303371,1
"aseguradas en manzanillo, *number* toneladas de cocaína
manzanillo, col , *number* de octubre (apro)- como resultado de un operativo conjunto entre corporaciones federales, fue asegurado en el puerto de manzanillo el que podría convertirse en el mayor cargamento de cocaína descubierto en la historia del país, informó la procuraduría general de la república (pgr) hasta esta noche, personal del ministerio público de la federación había contabilizado *number* mil *number* paquetes con droga, que alcanzaban un peso superior a las *number* toneladas, pero aún no concluyen las diligencias para determinar el volumen total de la cocaína incautada este aseguramiento se produjo apenas unas semanas después de que en este mismo puerto fue descubierto un contenedor con casi dos toneladas de seudoefedrina, sustancia utilizada para fabricar drogas sintéticas a través de un comunicado, la pgr dio a conocer que la cocaína asegurada se encontraba dentro de un contenedor que llegó a manzanillo a bordo del buque esmeralda, de bandera de hong kong, proveniente del puerto de buenaventura, colombia
mientras las autoridades ministeriales continuaban las labores de pesaje de la cocaína decomisada, personal de corporaciones de seguridad revisaba otros contenedores con carga sospechosa el operativo, indicó la pgr, se realiza bajo un mecanismo de seguridad y custodia dispuesto por agentes de la policía federal preventiva (pfp) y elementos de la armada de méxico, en apoyo a la autoridad ministerial el récord de un cargamento de cocaína asegurada en el país es hasta ahora de *number* toneladas, por lo que ahora se estima que esa cifra podría ser rebasada en el aseguramiento participaron elementos de las secretarías de seguridad pública, marina y defensa nacional, así como de la pgr y la administración general de aduanas según la pgr, la droga quedará a disposición del ministerio público de la federación adscrito a la subprocuraduría de investigación especializada en delincuencia organizada (siedo), con la finalidad de proseguir las investigaciones desde el aseguramiento de los buques córdoba y chimborazo, en *number*, cíclicamente se han decomisado grandes cargamentos de cocaína en el puerto de manzanillo, ubicado en la ruta de la droga proveniente de sudamérica y de los países asiáticos rumbo a estados unidos entre los decomisos históricos más recordados se encuentran además los de los buques xoloescuintle, tolteca y macel, con cargamentos cada uno de ellos cercanos a las *number* toneladas de droga","aseguradas en manzanillo, *number* toneladas de cocaína",3,437,145.66666666666666,4.878718535469107,33.63844393592677,45.53775743707094,56.906001425281865,10,4.9,80.0,90.0,28.000000000000007,0,0.0,8.237986270022883,20.137299771167047,19.450800915331808,13.272311212814644,8.466819221967963,2.059496567505721,5.034324942791762,2.745995423340961,0.6864988558352403,1
"peña nieto se reúne con meade a *number* días de su derrota electoral
el presidente agradeció la colaboración de meade durante su administración y le deseó éxito a él y a su familia.foto: facebook enrique peña nieto
el presidente enrique peña nieto recibió esta tarde a josé antonio meade kuribreña, candidato de la coalición pri-pvem-panal a la presidencia de la república y quien quedó en tercer lugar en la contienda electoral.
el mandatario le reconoció la convicción democrática que mostró a lo largo de su campaña en las elecciones y durante la jornada electoral del *number* de julio.
asimismo, agradeció la colaboración de meade durante su administración y le deseó éxito a él y a su familia en los proyectos personales y profesionales que emprendan.
ambos coincidieron en la importancia de mantener la unidad de los mexicanos, así como de seguir mejorando a nuestras instituciones, de acuerdo con un comunicado de presidencia.
el exsecretario de hacienda recibió en la pasada jornada electoral *number* millones *number* votos, de acuerdo con el cómputo distrital del ine, equivalentes al *number*% del total, el peor resultado de un abanderado del pri en las elecciones presidenciales.
además de encabezar hacienda, meade fue titular de las secretarías de relaciones exteriores y de desarrollo social en el sexenio de peña nieto.",peña nieto se reúne con meade a *number* días de su derrota electoral,7,245,35.0,4.624489795918367,30.612244897959183,46.12244897959184,47.99982222509535,15,3.8,86.66666666666667,93.33333333333333,63.00000000000002,0,0.0,11.428571428571429,18.775510204081634,19.591836734693878,13.46938775510204,7.346938775510205,3.2653061224489797,6.530612244897959,1.2244897959183674,0.8163265306122449,1
